"STATION","NAME","DATE","HLY-TEMP-NORMAL"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-13T22:00:00","68.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-13T23:00:00","67.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T00:00:00","66.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T01:00:00","64.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T02:00:00","63.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T03:00:00","61.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T04:00:00","60.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T05:00:00","59.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T06:00:00","61.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T07:00:00","65.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T08:00:00","69.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T09:00:00","72.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T10:00:00","75.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T11:00:00","78.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T12:00:00","81.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T13:00:00","83.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T14:00:00","84.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T15:00:00","84.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T16:00:00","84.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T17:00:00","83.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T18:00:00","82.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T19:00:00","80.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T20:00:00","75.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T21:00:00","71.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T22:00:00","68.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-14T23:00:00","67.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T00:00:00","66.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T01:00:00","64.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T02:00:00","63.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T03:00:00","61.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T04:00:00","60.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T05:00:00","59.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T06:00:00","61.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T07:00:00","65.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T08:00:00","69.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T09:00:00","72.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T10:00:00","76.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T11:00:00","79.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T12:00:00","81.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T13:00:00","83.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T14:00:00","84.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T15:00:00","85.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T16:00:00","85.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T17:00:00","84.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T18:00:00","82.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T19:00:00","80.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T20:00:00","75.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T21:00:00","71.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T22:00:00","69.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-15T23:00:00","67.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T00:00:00","66.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T01:00:00","64.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T02:00:00","63.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T03:00:00","62.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T04:00:00","60.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T05:00:00","59.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T06:00:00","61.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T07:00:00","66.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T08:00:00","69.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T09:00:00","73.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T10:00:00","76.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T11:00:00","79.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T12:00:00","82.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T13:00:00","83.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T14:00:00","85.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T15:00:00","85.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T16:00:00","85.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T17:00:00","85.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T18:00:00","83.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T19:00:00","81.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T20:00:00","76.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T21:00:00","71.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T22:00:00","69.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-16T23:00:00","68.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T00:00:00","66.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T01:00:00","65.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T02:00:00","64.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T03:00:00","62.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T04:00:00","61.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T05:00:00","59.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T06:00:00","61.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T07:00:00","66.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T08:00:00","70.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T09:00:00","73.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T10:00:00","77.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T11:00:00","80.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T12:00:00","82.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T13:00:00","84.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T14:00:00","85.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T15:00:00","86.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T16:00:00","86.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T17:00:00","85.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T18:00:00","84.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T19:00:00","81.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T20:00:00","76.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T21:00:00","72.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T22:00:00","70.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-17T23:00:00","68.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T00:00:00","67.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T01:00:00","65.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T02:00:00","64.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T03:00:00","62.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T04:00:00","61.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T05:00:00","60.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T06:00:00","62.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T07:00:00","66.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T08:00:00","70.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T09:00:00","74.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T10:00:00","77.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T11:00:00","80.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T12:00:00","83.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T13:00:00","84.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T14:00:00","86.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T15:00:00","86.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T16:00:00","86.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T17:00:00","85.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T18:00:00","84.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T19:00:00","82.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T20:00:00","76.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T21:00:00","72.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T22:00:00","70.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-18T23:00:00","69.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T00:00:00","67.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T01:00:00","66.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T02:00:00","64.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T03:00:00","63.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T04:00:00","61.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T05:00:00","60.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T06:00:00","62.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T07:00:00","67.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T08:00:00","71.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T09:00:00","74.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T10:00:00","77.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T11:00:00","80.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T12:00:00","83.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T13:00:00","85.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T14:00:00","86.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T15:00:00","87.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T16:00:00","86.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T17:00:00","86.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T18:00:00","84.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T19:00:00","82.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T20:00:00","77.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T21:00:00","72.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T22:00:00","70.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-19T23:00:00","69.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T00:00:00","67.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T01:00:00","66.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T02:00:00","65.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T03:00:00","63.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T04:00:00","62.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T05:00:00","60.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T06:00:00","62.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T07:00:00","67.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T08:00:00","71.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T09:00:00","74.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T10:00:00","78.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T11:00:00","81.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T12:00:00","83.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T13:00:00","85.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T14:00:00","86.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T15:00:00","87.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T16:00:00","87.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T17:00:00","86.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T18:00:00","85.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T19:00:00","82.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T20:00:00","77.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T21:00:00","73.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T22:00:00","71.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-20T23:00:00","69.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T00:00:00","68.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T01:00:00","66.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T02:00:00","65.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T03:00:00","63.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T04:00:00","62.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T05:00:00","61.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T06:00:00","63.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T07:00:00","67.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T08:00:00","71.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T09:00:00","75.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T10:00:00","78.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T11:00:00","81.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T12:00:00","84.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T13:00:00","86.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T14:00:00","87.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T15:00:00","87.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T16:00:00","87.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T17:00:00","87.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T18:00:00","85.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T19:00:00","83.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T20:00:00","77.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T21:00:00","73.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T22:00:00","71.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-21T23:00:00","70.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T00:00:00","68.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T01:00:00","67.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T02:00:00","66.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T03:00:00","64.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T04:00:00","62.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T05:00:00","61.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T06:00:00","63.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T07:00:00","68.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T08:00:00","72.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T09:00:00","75.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T10:00:00","79.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T11:00:00","82.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T12:00:00","84.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T13:00:00","86.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T14:00:00","87.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T15:00:00","88.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T16:00:00","88.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T17:00:00","87.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T18:00:00","86.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T19:00:00","83.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T20:00:00","78.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T21:00:00","74.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T22:00:00","71.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-22T23:00:00","70.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T00:00:00","68.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T01:00:00","67.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T02:00:00","66.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T03:00:00","64.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T04:00:00","63.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T05:00:00","62.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T06:00:00","63.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T07:00:00","68.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T08:00:00","72.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T09:00:00","76.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T10:00:00","79.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T11:00:00","82.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T12:00:00","85.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T13:00:00","86.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T14:00:00","88.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T15:00:00","88.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T16:00:00","88.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T17:00:00","87.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T18:00:00","86.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T19:00:00","83.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T20:00:00","78.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T21:00:00","74.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T22:00:00","72.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-23T23:00:00","70.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T00:00:00","69.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T01:00:00","67.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T02:00:00","66.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T03:00:00","65.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T04:00:00","63.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T05:00:00","62.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T06:00:00","64.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T07:00:00","68.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T08:00:00","72.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T09:00:00","76.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T10:00:00","79.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T11:00:00","82.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T12:00:00","85.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T13:00:00","87.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T14:00:00","88.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T15:00:00","89.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T16:00:00","88.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T17:00:00","88.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T18:00:00","86.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T19:00:00","84.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T20:00:00","78.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T21:00:00","74.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T22:00:00","72.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-24T23:00:00","71.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T00:00:00","69.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T01:00:00","68.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T02:00:00","67.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T03:00:00","65.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T04:00:00","64.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T05:00:00","62.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T06:00:00","64.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T07:00:00","68.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T08:00:00","72.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T09:00:00","76.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T10:00:00","79.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T11:00:00","83.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T12:00:00","85.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T13:00:00","87.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T14:00:00","88.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T15:00:00","89.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T16:00:00","89.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T17:00:00","88.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T18:00:00","87.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T19:00:00","84.7"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T20:00:00","79.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T21:00:00","75.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T22:00:00","73.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-25T23:00:00","71.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T00:00:00","69.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T01:00:00","68.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T02:00:00","67.4"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T03:00:00","65.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T04:00:00","64.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T05:00:00","63.1"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T06:00:00","64.9"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T07:00:00","69.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T08:00:00","73.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T09:00:00","77.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T10:00:00","80.3"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T11:00:00","83.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T12:00:00","86.0"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T13:00:00","87.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T14:00:00","89.2"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T15:00:00","89.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T16:00:00","89.6"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T17:00:00","88.8"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T18:00:00","87.5"
"USW00023066","GRAND JUNCTION WALKER FIELD, CO US","06-26T19:00:00","84.9"
